"";"codeGeo";"libgeo_cp"
"2913";"59160";"CAPINGHEM"
"2914";"74580";"VIRY"
"2915";"54150";"BRIEY"
"2916";"47330";"CASTILLONNES"
"2917";"22660";"TRELEVERN"
"2918";"57140";"WOIPPY"
"2919";"64340";"BOUCAU"
"2920";"34300";"AGDE"
"2921";"79100";"THOUARS"
"2922";"21430";"LIERNAIS"
"2923";"34140";"MEZE"
"2924";"44320";"ST PERE EN RETZ"
"2925";"76350";"OISSEL"
"2926";"34560";"POUSSAN"
"2927";"36140";"AIGURANDE"
"2928";"22340";"MAEL CARHAIX"
"2929";"9CC06";NA
"2930";"38760";"VARCES ALLIERES ET RISSET"
"2931";"17570";"LES MATHES"
"2932";"59554";"NEUVILLE ST REMY"
"2933";"66740";"ST GENIS DES FONTAINES"
"2934";"19310";"BRIGNAC LA PLAINE"
"2935";"89350";"CHAMPIGNELLES"
"2936";"79210";"MAUZE SUR LE MIGNON"
"2937";"22C03";NA
"2938";"04150";"BANON"
"2939";"69720";"ST BONNET DE MURE"
"2940";"33350";"CASTILLON LA BATAILLE"
"2941";"71600";"PARAY LE MONIAL"
"2942";"63118";"CEBAZAT"
"2943";"51490";"PONTFAVERGER MORONVILLIERS"
"2944";"11310";"SAISSAC"
"2945";"07999";NA
"2946";"62217";"ACHICOURT"
"2947";"44110";"CHATEAUBRIANT"
"2948";"80170";"ROSIERES EN SANTERRE"
"2949";"86600";"LUSIGNAN"
"2950";"11500";"QUILLAN"
"2951";"14970";"BENOUVILLE"
"2952";"12340";"BOZOULS"
"2953";"61230";"GACE"
"2954";"13003";"MARSEILLE 03"
"2955";"17700";"SURGERES"
"2956";"13340";"ROGNAC"
"2957";"14550";"BLAINVILLE SUR ORNE"
"2958";"40350";"POUILLON"
"2959";"67120";"MOLSHEIM"
"2960";"33290";"BLANQUEFORT"
"2961";"38122";"MONTSEVEROUX"
"2962";"23999";NA
"2963";"86550";"MIGNALOUX BEAUVOIR"
"2964";"29690";"HUELGOAT"
"2965";"83440";"MONTAUROUX"
"2966";"47170";"MEZIN"
"2967";"24140";"MAURENS"
"2968";"67207";"NIEDERHAUSBERGEN"
"2969";"74470";"BELLEVAUX"
"2970";"24300";"NONTRON"
"2971";"67310";"WASSELONNE"
"2972";"50170";"PONTORSON"
"2973";"59261";"WAHAGNIES"
"2974";"65320";"BORDERES SUR L ECHEZ"
"2975";"35450";"VAL D IZE"
"2976";"29390";"SCAER"
"2977";"57700";"HAYANGE"
"2978";"88220";"XERTIGNY"
"2979";"71380";"ST MARCEL"
"2980";"69120";"VAULX EN VELIN"
"2981";"73670";"ENTREMONT LE VIEUX"
"2982";"44710";"PORT ST PERE"
"2983";"29350";"MOELAN SUR MER"
"2984";"04140";"SEYNE"
"2985";"09200";"ST GIRONS"
"2986";"24110";"ST ASTIER"
"2987";"38999";NA
"2988";"69999";NA
"2989";"29610";"PLOUIGNEAU"
"2990";"68640";"WALDIGHOFEN"
"2991";"35131";"CHARTRES DE BRETAGNE"
"2992";"68210";"DANNEMARIE"
"2993";"72360";"MAYET"
"2994";"24600";"RIBERAC"
"2995";"56540";"LE CROISTY"
"2996";"99250";NA
"2997";"13620";"CARRY LE ROUET"
"2998";"38400";"ST MARTIN D HERES"
"2999";"69190";"ST FONS"
"3000";"37260";"MONTS"
"3001";"35580";"GUICHEN"
"3002";"13011";"MARSEILLE 11"
"3003";"14400";"BAYEUX"
"3004";"44740";"BATZ SUR MER"
"3005";"14780";"LION SUR MER"
"3006";"25580";"ETALANS"
"3007";"76750";"BUCHY"
"3008";"10280";"FONTAINE LES GRES"
"3009";"13610";"LE PUY STE REPARADE"
"3010";"64700";NA
"3011";"50290";"BREHAL"
"3012";"22230";"MERDRIGNAC"
"3013";"62500";"ST OMER"
"3014";"23300";"LA SOUTERRAINE"
"3015";"01120";"MONTLUEL"
"3016";"19210";"LUBERSAC"
"3017";"33320";"EYSINES"
"3018";"22C02";"YVIAS/PLOURIVO"
"3019";"54700";"PONT A MOUSSON"
"3020";"02870";"CREPY"
"3021";"50840";NA
"3022";"53940";"ST BERTHEVIN"
"3023";"57645";"RETONFEY"
"3024";"64150";"MOURENX"
"3025";"32500";"FLEURANCE"
"3026";"71190";"ETANG SUR ARROUX"
"3027";"69400";"VILLEFRANCHE SUR SAONE"
"3028";"49150";"BAUGE EN ANJOU"
"3029";"06430";"TENDE"
"3030";"43420";"PRADELLES"
"3031";"31210";"MONTREJEAU"
"3032";"80670";"PERNOIS"
"3033";"37600";"LOCHES"
"3034";"86270";"LA ROCHE POSAY"
"3035";"24210";"THENON"
"3036";"31230";"L ISLE EN DODON"
"3037";"87C02";"ST JUNIEN/SAILLAT SUR VIENNE"
"3038";"9D026";NA
"3039";"41240";"OUZOUER LE MARCHE"
"3040";"83143";"LE VAL"
"3041";"21150";"VENAREY LES LAUMES"
"3042";"24450";"LA COQUILLE"
"3043";"08380";"SIGNY LE PETIT"
"3044";"15C01";"PIERREFORT/PAULHAC"
"3045";"68440";"HABSHEIM"
"3046";"80440";"BOVES"
"3047";"18270";"CULAN"
"3048";"51350";NA
"3049";"53950";"LOUVERNE"
"3050";"27520";"BOURGTHEROULDE INFREVILLE"
"3051";"06220";"VALLAURIS"
"3052";"27C06";"ROMILLY SUR ANDELLE/PONT ST PIERRE"
"3053";"40140";"SOUSTONS"
"3054";"73610";"ST ALBAN DE MONTBEL"
"3055";"22270";"JUGON LES LACS"
"3056";"72260";"MAROLLES LES BRAULTS"
"3057";"57420";"VERNY"
"3058";"55190";"VOID VACON"
"3059";"76230";"BOIS GUILLAUME"
"3060";"62380";"LUMBRES"
"3061";"72110";"BONNETABLE"
"3062";"25620";"MAMIROLLE"
"3063";"21220";"GEVREY CHAMBERTIN"
"3064";"27470";"SERQUIGNY"
"3065";"90350";"EVETTE SALBERT"
"3066";"85670";"ST CHRISTOPHE DU LIGNERON"
"3067";"08160";"NOUVION SUR MEUSE"
"3068";"87400";"ST LEONARD DE NOBLAT"
"3069";"21330";"LAIGNES"
"3070";"51450";"BETHENY"
"3071";"37390";"NOTRE DAME D OE"
"3072";"22590";"PORDIC"
"3073";"35470";"BAIN DE BRETAGNE"
"3074";"33740";"ARES"
"3075";"64320";"BIZANOS"
"3076";"71760";"ISSY L EVEQUE"
"3077";"17740";"STE MARIE DE RE"
"3078";"63500";"ISSOIRE"
"3079";"59283";"RAIMBEAUCOURT"
"3080";"9CC01";NA
"3081";"59145";"BERLAIMONT"
"3082";"63830";"NOHANENT"
"3083";"49590";"FONTEVRAUD L ABBAYE"
"3084";"27999";NA
"3085";"09220";"AUZAT"
"3086";"46500";"GRAMAT"
"3087";"04300";"FORCALQUIER"
"3088";"44630";"PLESSE"
"3089";"47320";"CLAIRAC"
"3090";"35140";"ST AUBIN DU CORMIER"
"3091";"54210";"ST NICOLAS DE PORT"
"3092";"71700";"TOURNUS"
"3093";"36600";"VALENCAY"
"3094";"13770";"VENELLES"
"3095";"14710";"TREVIERES"
"3096";"36700";"CHATILLON SUR INDRE"
"3097";"21500";"MONTBARD"
"3098";"22260";"PLOEZAL"
"3099";"21700";"NUITS ST GEORGES"
"3100";"26740";"MONTBOUCHER SUR JABRON"
"3101";"62440";"HARNES"
"3102";"16240";"VILLEFAGNAN"
"3103";"66140";"ST NAZAIRE/CANET EN ROUSSILLON"
"3104";"99338";NA
"3105";"08250";"GRANDPRE"
"3106";"99220";NA
"3107";"74140";"SCIEZ"
"3108";"99107";NA
"3109";"26270";"LORIOL SUR DROME"
"3110";"69630";"CHAPONOST"
"3111";"56890";"ST AVE"
"3112";"47130";"PORT STE MARIE"
"3113";"06410";"BIOT"
"3114";"76780";"SIGY EN BRAY"
"3115";"62310";"FRUGES"
"3116";"21340";"NOLAY"
"3117";"59242";"TEMPLEUVE EN PEVELE"
"3118";"13124";"PEYPIN"
"3119";"62152";"NEUFCHATEL HARDELOT"
"3120";"61700";"DOMFRONT"
"3121";"69130";"ECULLY"
"3122";"79400";"ST MAIXENT L ECOLE"
"3123";"38130";"ECHIROLLES"
"3124";"72310";"BESSE SUR BRAYE"
"3125";"59156";"LOURCHES"
"3126";"69009";"LYON 09"
"3127";"49999";NA
"3128";"14190";"ST SYLVAIN"
"3129";"72530";"YVRE L EVEQUE"
"3130";"64480";"USTARITZ"
"3131";"63C06";"EGLISENEUVE D ENTRAIGUES/BESSE ET ST ANASTAISE"
"3132";"12300";"DECAZEVILLE"
"3133";"34530";"MONTAGNAC"
"3134";"14790";"VERSON"
"3135";"72440";"BOULOIRE"
"3136";"55430";NA
"3137";"17360";"ST AIGULIN"
"3138";"59163";"CONDE SUR L ESCAUT"
"3139";"59999";NA
"3140";"36290";"MEZIERES EN BRENNE"
"3141";"63110";"BEAUMONT"
"3142";"67380";"LINGOLSHEIM"
"3143";"69600";"OULLINS"
"3144";"34750";"VILLENEUVE LES MAGUELONE"
"3145";"35600";"REDON"
"3146";"66300";"THUIR"
"3147";"54880";"THIL"
"3148";"56460";"SERENT"
"3149";"19240";"ALLASSAC"
"3150";"63130";"ROYAT"
"3151";"40700";"HAGETMAU"
"3152";"36320";"VILLEDIEU SUR INDRE"
"3153";"59330";"HAUTMONT"
"3154";"87230";"CHALUS"
"3155";"47210";"VILLEREAL"
"3156";"19C01";"ST HILAIRE PEYROUX/CHAMEYRAT"
"3157";"13002";"MARSEILLE 02"
"3158";"38120";"ST EGREVE"
"3159";"72550";"COULANS SUR GEE"
"3160";"62640";"MONTIGNY EN GOHELLE"
"3161";"16340";"L ISLE D ESPAGNAC"
"3162";"89160";"ANCY LE FRANC"
"3163";"59150";"WATTRELOS"
"3164";"59210";"COUDEKERQUE BRANCHE"
"3165";"89450";"VEZELAY"
"3166";"40240";"ST JUSTIN"
"3167";"16500";"CONFOLENS"
"3168";"25370";"JOUGNE"
"3169";"05C05";"VARS/GUILLESTRE"
"3170";"55700";"STENAY"
"3171";"54370";"EINVILLE AU JARD"
"3172";"07240";"VERNOUX EN VIVARAIS"
"3173";"29940";"LA FORET FOUESNANT"
"3174";"50590";"MONTMARTIN SUR MER"
"3175";"25300";"PONTARLIER"
"3176";"35160";"MONTFORT SUR MEU"
"3177";"88190";"GOLBEY"
"3178";"99103";NA
"3179";"85410";"LA CAILLERE ST HILAIRE"
"3180";"81540";"SOREZE"
"3181";"05310";"LA ROCHE DE RAME"
"3182";"68110";"ILLZACH"
"3183";"58250";"FOURS"
"3184";"87290";"CHATEAUPONSAC"
"3185";"25390";"ORCHAMPS VENNES"
"3186";"59630";"BOURBOURG"
"3187";"86480";"ROUILLE"
"3188";"76480";"DUCLAIR"
"3189";"99120";NA
"3190";"76690";"FONTAINE LE BOURG"
"3191";"56330";"PLUVIGNER"
"3192";"10240";"RAMERUPT"
"3193";"68400";"RIEDISHEIM"
"3194";"19150";"CORNIL"
"3195";"76580";"LE TRAIT"
"3196";"63670";"LE CENDRE"
"3197";"57440";"ALGRANGE"
"3198";"9J060";NA
"3199";"25C01";"STE MARIE/BAVANS"
"3200";"59540";"CAUDRY"
"3201";"54630";"RICHARDMENIL"
"3202";"99412";NA
"3203";"73320";"TIGNES"
"3204";"67999";NA
"3205";"69420";"CONDRIEU"
"3206";"50770";"PIROU"
"3207";"31620";"CASTELNAU D ESTRETEFONDS"
"3208";"54C08";"VITERNE/PONT ST VINCENT"
"3209";"57870";"WALSCHEID"
"3210";"70270";"MELISEY"
"3211";"56390";"GRAND CHAMP"
"3212";"46130";"BIARS SUR CERE"
"3213";"61220";"BRIOUZE"
"3214";"45590";"ST CYR EN VAL"
"3215";"42800";"RIVE DE GIER"
"3216";"32410";"CASTERA VERDUZAN"
"3217";"23240";"LE GRAND BOURG"
"3218";"84C01";"ST MARTIN DE LA BRASQUE/LA TOUR D AIGUES"
"3219";"05C01";"VILLAR D ARENE/LE MONETIER LES BAINS/LA SALLE LES"
"3220";"74600";"SEYNOD"
"3221";"19999";NA
"3222";"80370";"BERNAVILLE"
"3223";"80C02";"ROISEL/HEUDICOURT"
"3224";"34600";"BEDARIEUX"
"3225";"54600";"VILLERS LES NANCY"
"3226";"14110";"CONDE SUR NOIREAU"
"3227";"01390";"ST ANDRE DE CORCY"
"3228";"13180";"GIGNAC LA NERTHE"
"3229";"83470";"ST MAXIMIN LA STE BAUME"
"3230";"67118";"GEISPOLSHEIM"
"3231";"55100";"VERDUN"
"3232";"07300";"TOURNON SUR RHONE"
"3233";"80430";"BEAUCAMPS LE VIEUX"
"3234";"25110";"BAUME LES DAMES"
"3235";"80550";NA
"3236";"24750";"BOULAZAC"
"3237";"74120";"MEGEVE"
"3238";"37350";"LE GRAND PRESSIGNY"
"3239";"73540";"LA BATHIE"
"3240";"44440";"JOUE SUR ERDRE"
"3241";"52410";"EURVILLE BIENVILLE"
"3242";"59213";"VENDEGIES SUR ECAILLON"
"3243";"13127";"VITROLLES"
"3244";"49570";"MONTJEAN SUR LOIRE"
"3245";"82999";NA
"3246";"73440";"ST MARTIN DE BELLEVILLE"
"3247";"49770";"LA MEIGNANNE"
"3248";"59184";"SAINGHIN EN WEPPES"
"3249";"14690";"PONT D OUILLY"
"3250";"9H023";NA
"3251";"89C03";NA
"3252";"49160";"LONGUE JUMELLES"
"3253";"38350";"LA MURE"
"3254";"99417";NA
"3255";"71510";"ST LEGER SUR DHEUNE"
"3256";"74330";"POISY"
"3257";"54190";"VILLERUPT"
"3258";"59180";"CAPPELLE LA GRANDE"
"3259";"29710";"PLOZEVET"
"3260";"56950";"CRACH"
"3261";"22950";"TREGUEUX"
"3262";"23160";"AZERABLES"
"3263";"35410";"CHATEAUGIRON"
"3264";"29910";"TREGUNC"
"3265";"86180";"BUXEROLLES"
"3266";"59470";"WORMHOUT"
"3267";"59780";"BAISIEUX"
"3268";"02270";"CRECY SUR SERRE"
"3269";"44240";"LA CHAPELLE SUR ERDRE"
"3270";"59495";"LEFFRINCKOUCKE"
"3271";"24370";"CARLUX"
"3272";"81630";"SALVAGNAC"
"3273";"99130";NA
"3274";"14630";"FRENOUVILLE"
"3275";"56170";NA
"3276";"85680";"LA GUERINIERE"
"3277";"25600";"SOCHAUX"
"3278";"30160";"BESSEGES"
"3279";"33880";"ST CAPRAIS DE BORDEAUX"
"3280";"65380";"OSSUN"
"3281";"56240";"PLOUAY"
"3282";"34120";"PEZENAS"
"3283";"62137";"COULOGNE"
"3284";"59960";"NEUVILLE EN FERRAIN"
"3285";"9J025";NA
"3286";"39160";"ST AMOUR"
"3287";"25490";"FESCHES LE CHATEL"
"3288";"62580";"VIMY"
"3289";"59520";"MARQUETTE LEZ LILLE"
"3290";"62970";"COURCELLES LES LENS"
"3291";"59116";"HOUPLINES"
"3292";"9J050";NA
"3293";"62221";"NOYELLES SOUS LENS"
"3294";"62160";"BULLY LES MINES"
"3295";"33790";"PELLEGRUE"
"3296";"12600";"MUR DE BARREZ"
"3297";"79110";"CHEF BOUTONNE"
"3298";"19460";"NAVES"
"3299";"38180";"SEYSSINS"
"3300";"64240";"HASPARREN"
"3301";"73550";"LES ALLUES"
"3302";"60138";NA
"3303";"39330";NA
"3304";"57220";"BOULAY MOSELLE"
"3305";"57460";"BEHREN LES FORBACH"
"3306";"11700";"CAPENDU"
"3307";"66240";"ST ESTEVE"
"3308";"33240";"ST ANDRE DE CUBZAC"
"3309";"49370";"LE LOUROUX BECONNAIS"
"3310";"83170";"BRIGNOLES"
"3311";"13800";"ISTRES"
"3312";"47340";"LAROQUE TIMBAUT"
"3313";"59570";"BAVAY"
"3314";"47380";"ST ETIENNE DE FOUGERES"
"3315";"13230";"PORT ST LOUIS DU RHONE"
"3316";"22490";"PLESLIN TRIGAVOU"
"3317";"58C05";NA
"3318";"82C01";"LAUZERTE/DURFORT LACAPELETTE"
"3319";"99433";NA
"3320";"69550";"AMPLEPUIS"
"3321";"87370";"ST SULPICE LAURIERE"
"3322";"84360";"LAURIS"
"3323";"05C02";"EMBRUN/CHATEAUROUX LES ALPES"
"3324";"30140";"ANDUZE"
"3325";"63400";"CHAMALIERES"
"3326";"07C03";"ST ETIENNE DE LUGDARES/LESPERON"
"3327";"72450";"MONTFORT LE GESNOIS"
"3328";"67700";"SAVERNE"
"3329";"9H018";NA
"3330";"66120";"FONT ROMEU ODEILLO VIA"
"3331";"99102";NA
"3332";"47140";"PENNE D AGENAIS"
"3333";"9F060";NA
"3334";"80131";"HARBONNIERES"
"3335";"30670";"AIGUES VIVES"
"3336";"9F040";NA
"3337";"71370";"OUROUX SUR SAONE"
"3338";"68830";"ODEREN"
"3339";"74150";"RUMILLY"
"3340";"37160";"DESCARTES"
"3341";"31470";"FONSORBES"
"3342";"74310";"LES HOUCHES"
"3343";"73230";"ST ALBAN LEYSSE"
"3344";"06240";"BEAUSOLEIL"
"3345";"16600";"RUELLE SUR TOUVRE"
"3346";"62215";"OYE PLAGE"
"3347";"41360";"SAVIGNY SUR BRAYE"
"3348";"72120";"ST CALAIS"
"3349";"56590";NA
"3350";"59C02";"VILLERS GUISLAIN/GOUZEAUCOURT"
"3351";"67114";"ESCHAU"
"3352";"19290";"SORNAC"
"3353";"49C01";NA
"3354";"53400";"CRAON"
"3355";"22220";"TREGUIER"
"3356";"57730";"FOLSCHVILLER"
"3357";"66670";"BAGES"
"3358";"85450";"CHAILLE LES MARAIS"
"3359";"59295";"PAILLENCOURT"
"3360";"2BC01";"TOMINO/ST FLORENT/SISCO/ROGLIANO/MERIA/LURI/ERSA/C"
"3361";"99236";NA
"3362";"57340";"MORHANGE"
"3363";"30260";"QUISSAC"
"3364";"27290";"APPEVILLE ANNEBAULT"
"3365";"50160";"ST AMAND"
"3366";"84530";"VILLELAURE"
"3367";"66190";"COLLIOURE"
"3368";"85600";"MONTAIGU"
"3369";"17370";"ST TROJAN LES BAINS"
"3370";"14C04";NA
"3371";"64430";"ST ETIENNE DE BAIGORRY"
"3372";"62430";"SALLAUMINES"
"3373";"80220";"GAMACHES"
"3374";"40090";"ST PERDON"
"3375";"57370";"PHALSBOURG"
"3376";"42170";"ST JUST ST RAMBERT"
"3377";"59211";"SANTES"
"3378";"54380";"DIEULOUARD"
"3379";"14700";"FALAISE"
"3380";"29700";"PLOMELIN"
"3381";"16C02";"MONTBOYER/CHALAIS"
"3382";"59920";"QUIEVRECHAIN"
"3383";"57360";"AMNEVILLE"
"3384";"80190";"NESLE"
"3385";"88270";"DOMPAIRE"
"3386";"51380";"VERZY"
"3387";"38080";"L ISLE D ABEAU"
"3388";"30600";"VAUVERT"
"3389";"90300";"VALDOIE"
"3390";"71460";"ST GENGOUX LE NATIONAL"
"3391";"29190";"PLEYBEN"
"3392";"69870";"GRANDRIS"
"3393";"58420";"GUIPY"
"3394";"71710";"MONTCENIS"
"3395";"99508";NA
"3396";"80630";"BEAUVAL"
"3397";"65290";"JUILLAN"
"3398";"99434";NA
"3399";"08C01";"POIX TERRON/BOULZICOURT"
"3400";"39110";"SALINS LES BAINS"
"3401";"58390";"DORNES"
"3402";"26510";"REMUZAT"
"3403";"31650";"ST ORENS DE GAMEVILLE"
"3404";"37530";"NAZELLES NEGRON"
"3405";"27340";"PONT DE L ARCHE"
"3406";"84190";"BEAUMES DE VENISE"
"3407";"30210";"REMOULINS"
"3408";"48200";"ST CHELY D APCHER"
"3409";"29C06";NA
"3410";"16160";"GOND PONTOUVRE"
"3411";"35190";"TINTENIAC"
"3412";"07290";"SATILLIEU"
"3413";"17630";"LA FLOTTE"
"3414";"26130";"ST PAUL TROIS CHATEAUX"
"3415";"74320";"SEVRIER"
"3416";"52400";"BOURBONNE LES BAINS"
"3417";"59580";"ANICHE"
"3418";"35510";"CESSON SEVIGNE"
"3419";"04C07";"LA BREOLE/BARCELONNETTE"
"3420";"29820";"GUILERS"
"3421";"44770";"LA PLAINE SUR MER"
"3422";"55200";"COMMERCY"
"3423";"87300";"BELLAC"
"3424";"56120";"JOSSELIN"
"3425";"68350";"BRUNSTATT"
"3426";"70100";"GRAY"
"3427";"33999";NA
"3428";"71999";NA
"3429";"17270";"MONTGUYON"
"3430";"64510";"BORDES"
"3431";"22160";"CALLAC"
"3432";"56110";"GOURIN"
"3433";"13650";"MEYRARGUES"
"3434";"08999";NA
"3435";"59C03";"PREUX AU BOIS/BOUSIES"
"3436";"59224";"THIANT"
"3437";"53100";"MAYENNE"
"3438";"52290";"ECLARON BRAUCOURT STE LIVIERE"
"3439";"63270";"VIC LE COMTE"
"3440";"13150";"TARASCON"
"3441";"66530";"CLAIRA"
"3442";"01150";"LAGNIEU"
"3443";"52C01";"MARANVILLE/COLOMBEY LES DEUX EGLISES"
"3444";"19500";"MEYSSAC"
"3445";"31490";"LEGUEVIN"
"3446";"90120";"MEZIRE"
"3447";"26800";"PORTES LES VALENCE"
"3448";"62150";"HOUDAIN"
"3449";"02410";"ST GOBAIN"
"3450";"15130";"ARPAJON SUR CERE"
"3451";"59135";"WALLERS"
"3452";"59730";"SOLESMES"
"3453";"56200";"LA GACILLY"
"3454";"73C06";NA
"3455";"19260";"TREIGNAC"
"3456";"74C01";"VALLORCINE/SIXT FER A CHEVAL"
"3457";"84460";"CHEVAL BLANC"
"3458";"76116";"BLAINVILLE CREVON"
"3459";"29C01";NA
"3460";"62330";"ISBERGUES"
"3461";"70130";"FRETIGNEY ET VELLOREILLE"
"3462";"83270";"ST CYR SUR MER"
"3463";"52110";"DOULEVANT LE CHATEAU"
"3464";"84510";"CAUMONT SUR DURANCE"
"3465";"51340";"PARGNY SUR SAULX"
"3466";"63720";"ENNEZAT"
"3467";"49350";"LES ROSIERS SUR LOIRE"
"3468";"59370";"MONS EN BAROEUL"
"3469";"06650";"LE ROURET"
"3470";"21170";"LOSNE"
"3471";"17220";"STE SOULLE"
"3472";"31880";"LA SALVETAT ST GILLES"
"3473";"57999";NA
"3474";"68500";"GUEBWILLER"
"3475";"69320";"FEYZIN"
"3476";"88310";"CORNIMONT"
"3477";"57570";"CATTENOM"
"3478";"47230";"LAVARDAC"
"3479";"32340";"MIRADOUX"
"3480";"13700";"MARIGNANE"
"3481";"71220";"ST BONNET DE JOUX"
"3482";"13370";"MALLEMORT"
"3483";"62760";"PAS EN ARTOIS"
"3484";"02430";"GAUCHY"
"3485";"66660";"PORT VENDRES"
"3486";"33220";"PINEUILH"
"3487";"24260";"LE BUGUE"
"3488";"99314";NA
"3489";"24290";"MONTIGNAC"
"3490";"62610";"ARDRES"
"3491";"99235";NA
"3492";"62410";"WINGLES"
"3493";"66500";"PRADES"
"3494";"13122";"VENTABREN"
"3495";"56220";"MALANSAC"
"3496";"81430";"VILLEFRANCHE D ALBIGEOIS"
"3497";"65130";"CAPVERN"
"3498";"50880";"PONT HEBERT"
"3499";"69660";"COLLONGES AU MONT D OR"
"3500";"60126";"LONGUEIL STE MARIE"
"3501";"26790";"SUZE LA ROUSSE"
"3502";"66680";"CANOHES"
"3503";"85460";"L AIGUILLON SUR MER"
"3504";"38160";"ST MARCELLIN"
"3505";"31560";"NAILLOUX"
"3506";"56480";"CLEGUEREC"
"3507";"50500";"CARENTAN"
"3508";"66260";"ST LAURENT DE CERDANS"
"3509";"22140";"BEGARD"
"3510";"33133";"GALGON"
"3511";"61310";"LE BOURG ST LEONARD"
"3512";"83570";"CARCES"
"3513";"44170";"NOZAY"
"3514";"54350";"MONT ST MARTIN"
"3515";"83720";"TRANS EN PROVENCE"
"3516";"71800";"LA CLAYETTE"
"3517";"87110";"BOSMIE L AIGUILLE"
"3518";"63112";"BLANZAT"
"3519";"08320";"VIREUX WALLERAND"
"3520";"83190";"OLLIOULES"
"3521";"66430";"BOMPAS"
"3522";"13990";"FONTVIEILLE"
"3523";"29370";"ELLIANT"
"3524";"59176";"MASNY"
"3525";"76920";"AMFREVILLE LA MI VOIE"
"3526";"29C05";"TREGOUREZ/CHATEAUNEUF DU FAOU"
"3527";"30430";"BARJAC"
"3528";"01320";"CHALAMONT"
"3529";"03120";"LAPALISSE"
"3530";"13112";"LA DESTROUSSE"
"3531";"42530";"ST GENEST LERPT"
"3532";"12C03";"VEZINS DE LEVEZOU/ST BEAUZELY"
"3533";"48800";"VILLEFORT"
"3534";"06690";"TOURRETTE LEVENS"
"3535";"38460";"CREMIEU"
"3536";"69150";"DECINES CHARPIEU"
"3537";"69230";"ST GENIS LAVAL"
"3538";"83260";"LA CRAU"
"3539";"38230";"CHARVIEU CHAVAGNEUX"
"3540";"49290";"CHALONNES SUR LOIRE"
"3541";"32230";"MARCIAC"
"3542";"69850";"ST MARTIN EN HAUT"
"3543";"49630";"MAZE"
"3544";"56550";"BELZ"
"3545";"72999";NA
"3546";"86460";"AVAILLES LIMOUZINE"
"3547";"11C01";"PORTEL DES CORBIERES/PEYRIAC DE MER"
"3548";"41260";NA
"3549";"70400";"HERICOURT"
"3550";"19C02";"ST AUGUSTIN/LE LONZAC"
"3551";"46999";NA
"3552";"85190";"AIZENAY"
"3553";"85470";"BRETIGNOLLES SUR MER"
"3554";"11320";"LABASTIDE D ANJOU"
"3555";"30290";"LAUDUN L ARDOISE"
"3556";"38300";"BOURGOIN JALLIEU"
"3557";"50630";"QUETTEHOU"
"3558";"31840";"AUSSONNE"
"3559";"05330";"ST CHAFFREY"
"3560";"38750";"HUEZ"
"3561";"22710";"PENVENAN"
"3562";"30650";"ROCHEFORT DU GARD"
"3563";"48C01";"NASBINALS/MALBOUZON/FOURNELS"
"3564";"83149";"BRAS"
"3565";"50570";"MARIGNY"
"3566";"80780";"ST LEGER LES DOMART"
"3567";"33550";"LANGOIRAN"
"3568";"30390";"ARAMON"
"3569";"13250";"ST CHAMAS"
"3570";"35780";"LA RICHARDAIS"
"3571";"59233";"MAING"
"3572";"73120";"ST BON TARENTAISE"
"3573";"34360";"ST CHINIAN"
"3574";"72150";"LE GRAND LUCE"
"3575";"85250";"ST FULGENT"
"3576";"44510";"LE POULIGUEN"
"3577";"17770";"ECOYEUX"
"3578";"62560";"FAUQUEMBERGUES"
"3579";"29880";"PLOUGUERNEAU"
"3580";"62153";"SOUCHEZ"
"3581";"62270";"FREVENT"
"3582";"50450";"GAVRAY"
"3583";"63360";"GERZAT"
"3584";"79310";"ST PARDOUX"
"3585";"54690";"LAY ST CHRISTOPHE"
"3586";"08400";"VOUZIERS"
"3587";"08260";"MAUBERT FONTAINE"
"3588";"13920";"ST MITRE LES REMPARTS"
"3589";"06320";"CAP D AIL"
"3590";"63530";"VOLVIC"
"3591";"14500";"VIRE"
"3592";"47480";"PONT DU CASSE"
"3593";"67730";"CHATENOIS"
"3594";"51190";"AVIZE"
"3595";"82170";"GRISOLLES"
"3596";"71960";"PRISSE"
"3597";"47390";"LAYRAC"
"3598";"90160";"PEROUSE"
"3599";"85710";"LA GARNACHE"
"3600";"59670";"CASSEL"
"3601";"56640";NA
"3602";"38210";"TULLINS"
"3603";"56860";"SENE"
"3604";"59720";"LOUVROIL"
"3605";"30999";NA
"3606";"72330";"CERANS FOULLETOURTE"
"3607";"34760";NA
"3608";"62930";"WIMEREUX"
"3609";"38540";"HEYRIEUX"
"3610";"73290";"LA MOTTE SERVOLEX"
"3611";"38960";"ST ETIENNE DE CROSSEY"
"3612";"59390";"LYS LEZ LANNOY"
"3613";"88150";"THAON LES VOSGES"
"3614";"35250";"ST AUBIN D AUBIGNE"
"3615";"33620";"LARUSCADE"
"3616";"61350";"PASSAIS"
"3617";"76680";"ST SAENS"
"3618";"02590";"ETREILLERS"
"3619";"99420";NA
"3620";"14380";"ST SEVER CALVADOS"
"3621";"50580";"PORTBAIL"
"3622";"33310";"LORMONT"
"3623";"81570";"SEMALENS"
"3624";"87310";"ST LAURENT SUR GORRE"
"3625";"62124";"BERTINCOURT"
"3626";"84210";"PERNES LES FONTAINES"
"3627";"14240";"CAHAGNES"
"3628";"43600";"STE SIGOLENE"
"3629";"66450";"POLLESTRES"
